"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipologia_Us_Codi","Tipologia_Us_Desc","Nombre"
2025,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",3,"Comercial","5"
2025,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",4,"Oficina",".."
2025,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",1,"Residencial","24"
2025,2,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Aparcament","7"
2025,2,6,"Gràcia",28,"Vallcarca i els Penitents",1,"Residencial","12"
2025,2,6,"Gràcia",29,"el Coll",2,"Aparcament","6"
2025,2,6,"Gràcia",29,"el Coll",3,"Comercial",".."
2025,2,6,"Gràcia",29,"el Coll",4,"Oficina",".."
2025,2,6,"Gràcia",29,"el Coll",1,"Residencial","8"
2025,2,6,"Gràcia",30,"la Salut",2,"Aparcament",".."
2025,2,6,"Gràcia",30,"la Salut",3,"Comercial",".."
2025,2,6,"Gràcia",30,"la Salut",4,"Oficina",".."
2025,2,6,"Gràcia",30,"la Salut",1,"Residencial","20"
2025,2,6,"Gràcia",31,"la Vila de Gràcia",2,"Aparcament","7"
2025,2,6,"Gràcia",31,"la Vila de Gràcia",3,"Comercial","5"
2025,2,6,"Gràcia",31,"la Vila de Gràcia",9,"No consta",".."
2025,2,6,"Gràcia",31,"la Vila de Gràcia",1,"Residencial","42"
2025,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",2,"Aparcament","13"
2025,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",3,"Comercial","5"
2025,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",4,"Oficina",".."
2025,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",1,"Residencial","39"
2025,2,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Aparcament",".."
2025,2,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Comercial",".."
2025,2,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Oficina",".."
2025,2,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Residencial","23"
2025,2,7,"Horta-Guinardó",34,"Can Baró",2,"Aparcament",".."
2025,2,7,"Horta-Guinardó",34,"Can Baró",3,"Comercial",".."
2025,2,7,"Horta-Guinardó",34,"Can Baró",1,"Residencial",".."
2025,2,7,"Horta-Guinardó",35,"el Guinardó",2,"Aparcament","19"
2025,2,7,"Horta-Guinardó",35,"el Guinardó",3,"Comercial",".."
2025,2,7,"Horta-Guinardó",35,"el Guinardó",8,"Equipaments",".."
2025,2,7,"Horta-Guinardó",35,"el Guinardó",9,"No consta",".."
2025,2,7,"Horta-Guinardó",35,"el Guinardó",1,"Residencial","40"
2025,2,7,"Horta-Guinardó",36,"la Font d'en Fargues",2,"Aparcament",".."
2025,2,7,"Horta-Guinardó",36,"la Font d'en Fargues",1,"Residencial","6"
2025,2,7,"Horta-Guinardó",37,"el Carmel",2,"Aparcament","7"
2025,2,7,"Horta-Guinardó",37,"el Carmel",3,"Comercial",".."
2025,2,7,"Horta-Guinardó",37,"el Carmel",8,"Equipaments",".."
2025,2,7,"Horta-Guinardó",37,"el Carmel",9,"No consta",".."
2025,2,7,"Horta-Guinardó",37,"el Carmel",4,"Oficina",".."
2025,2,7,"Horta-Guinardó",37,"el Carmel",1,"Residencial","27"
2025,2,7,"Horta-Guinardó",38,"la Teixonera",2,"Aparcament",".."
2025,2,7,"Horta-Guinardó",38,"la Teixonera",1,"Residencial","16"
2025,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Residencial",".."
2025,2,7,"Horta-Guinardó",40,"Montbau",2,"Aparcament",".."
2025,2,7,"Horta-Guinardó",40,"Montbau",1,"Residencial",".."
2025,2,7,"Horta-Guinardó",41,"la Vall d'Hebron",2,"Aparcament",".."
2025,2,7,"Horta-Guinardó",41,"la Vall d'Hebron",1,"Residencial",".."
2025,2,7,"Horta-Guinardó",42,"la Clota",2,"Aparcament","5"
2025,2,7,"Horta-Guinardó",42,"la Clota",1,"Residencial",".."
2025,2,7,"Horta-Guinardó",43,"Horta",2,"Aparcament","18"
2025,2,7,"Horta-Guinardó",43,"Horta",3,"Comercial","5"
2025,2,7,"Horta-Guinardó",43,"Horta",9,"No consta",".."
2025,2,7,"Horta-Guinardó",43,"Horta",1,"Residencial","25"
2025,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,"Aparcament","9"
2025,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",3,"Comercial",".."
2025,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",6,"Solars",".."
2025,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",4,"Oficina",".."
2025,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,"Residencial","25"
2025,2,8,"Nou Barris",45,"Porta",2,"Aparcament","6"
2025,2,8,"Nou Barris",45,"Porta",3,"Comercial",".."
2025,2,8,"Nou Barris",45,"Porta",1,"Residencial","17"
2025,2,8,"Nou Barris",46,"el Turó de la Peira",2,"Aparcament",".."
2025,2,8,"Nou Barris",46,"el Turó de la Peira",3,"Comercial",".."
2025,2,8,"Nou Barris",46,"el Turó de la Peira",1,"Residencial","23"
2025,2,8,"Nou Barris",47,"Can Peguera",2,"Aparcament",".."
2025,2,8,"Nou Barris",48,"la Guineueta",2,"Aparcament",".."
2025,2,8,"Nou Barris",48,"la Guineueta",1,"Residencial","9"
2025,2,8,"Nou Barris",49,"Canyelles",2,"Aparcament",".."
2025,2,8,"Nou Barris",49,"Canyelles",3,"Comercial",".."
2025,2,8,"Nou Barris",49,"Canyelles",1,"Residencial",".."
2025,2,8,"Nou Barris",50,"les Roquetes",2,"Aparcament",".."
2025,2,8,"Nou Barris",50,"les Roquetes",3,"Comercial",".."
2025,2,8,"Nou Barris",50,"les Roquetes",6,"Solars",".."
2025,2,8,"Nou Barris",50,"les Roquetes",1,"Residencial","23"
2025,2,8,"Nou Barris",51,"Verdun",2,"Aparcament",".."
2025,2,8,"Nou Barris",51,"Verdun",3,"Comercial","5"
2025,2,8,"Nou Barris",51,"Verdun",1,"Residencial","22"
2025,2,8,"Nou Barris",52,"la Prosperitat",2,"Aparcament","9"
2025,2,8,"Nou Barris",52,"la Prosperitat",3,"Comercial","10"
2025,2,8,"Nou Barris",52,"la Prosperitat",1,"Residencial","24"
2025,2,8,"Nou Barris",53,"la Trinitat Nova",2,"Aparcament",".."
2025,2,8,"Nou Barris",53,"la Trinitat Nova",1,"Residencial","8"
2025,2,8,"Nou Barris",54,"Torre Baró",1,"Residencial",".."
2025,2,8,"Nou Barris",55,"Ciutat Meridiana",2,"Aparcament",".."
2025,2,8,"Nou Barris",55,"Ciutat Meridiana",1,"Residencial","14"
2025,2,8,"Nou Barris",56,"Vallbona",1,"Residencial",".."
2025,2,9,"Sant Andreu",57,"la Trinitat Vella",2,"Aparcament",".."
2025,2,9,"Sant Andreu",57,"la Trinitat Vella",1,"Residencial","17"
2025,2,9,"Sant Andreu",58,"Baró de Viver",2,"Aparcament",".."
2025,2,9,"Sant Andreu",58,"Baró de Viver",1,"Residencial",".."
2025,2,9,"Sant Andreu",59,"el Bon Pastor",2,"Aparcament",".."
2025,2,9,"Sant Andreu",59,"el Bon Pastor",7,"Industrial",".."
2025,2,9,"Sant Andreu",59,"el Bon Pastor",1,"Residencial","15"
2025,2,9,"Sant Andreu",60,"Sant Andreu",2,"Aparcament","22"
2025,2,9,"Sant Andreu",60,"Sant Andreu",3,"Comercial","6"
2025,2,9,"Sant Andreu",60,"Sant Andreu",8,"Equipaments",".."
2025,2,9,"Sant Andreu",60,"Sant Andreu",9,"No consta",".."
2025,2,9,"Sant Andreu",60,"Sant Andreu",1,"Residencial","34"
2025,2,9,"Sant Andreu",61,"la Sagrera",2,"Aparcament","12"
2025,2,9,"Sant Andreu",61,"la Sagrera",3,"Comercial",".."
2025,2,9,"Sant Andreu",61,"la Sagrera",1,"Residencial","21"
2025,2,9,"Sant Andreu",62,"el Congrés i els Indians",2,"Aparcament",".."
2025,2,9,"Sant Andreu",62,"el Congrés i els Indians",3,"Comercial","7"
2025,2,9,"Sant Andreu",62,"el Congrés i els Indians",1,"Residencial","17"
2025,2,9,"Sant Andreu",63,"Navas",2,"Aparcament","8"
2025,2,9,"Sant Andreu",63,"Navas",3,"Comercial",".."
2025,2,9,"Sant Andreu",63,"Navas",1,"Residencial","16"
2025,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",2,"Aparcament","9"
2025,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",3,"Comercial","6"
2025,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",6,"Solars",".."
2025,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",4,"Oficina",".."
2025,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",1,"Residencial","43"
2025,2,10,"Sant Martí",65,"el Clot",2,"Aparcament","13"
2025,2,10,"Sant Martí",65,"el Clot",4,"Oficina",".."
2025,2,10,"Sant Martí",65,"el Clot",1,"Residencial","17"
2025,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",2,"Aparcament","73"
2025,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",3,"Comercial",".."
2025,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",5,"Turístic",".."
2025,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",1,"Residencial","13"
2025,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",2,"Aparcament","8"
2025,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",3,"Comercial",".."
2025,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",7,"Industrial",".."
2025,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",1,"Residencial","6"
2025,2,10,"Sant Martí",68,"el Poblenou",2,"Aparcament","14"
2025,2,10,"Sant Martí",68,"el Poblenou",3,"Comercial",".."
2025,2,10,"Sant Martí",68,"el Poblenou",7,"Industrial",".."
2025,2,10,"Sant Martí",68,"el Poblenou",6,"Solars",".."
2025,2,10,"Sant Martí",68,"el Poblenou",4,"Oficina",".."
2025,2,10,"Sant Martí",68,"el Poblenou",1,"Residencial","31"
2025,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2,"Aparcament","32"
2025,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",3,"Comercial",".."
2025,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1,"Residencial","23"
2025,2,10,"Sant Martí",70,"el Besòs i el Maresme",2,"Aparcament",".."
2025,2,10,"Sant Martí",70,"el Besòs i el Maresme",3,"Comercial",".."
2025,2,10,"Sant Martí",70,"el Besòs i el Maresme",1,"Residencial","35"
2025,2,10,"Sant Martí",71,"Provençals del Poblenou",2,"Aparcament","8"
2025,2,10,"Sant Martí",71,"Provençals del Poblenou",3,"Comercial",".."
2025,2,10,"Sant Martí",71,"Provençals del Poblenou",1,"Residencial","21"
2025,2,10,"Sant Martí",72,"Sant Martí de Provençals",2,"Aparcament","9"
2025,2,10,"Sant Martí",72,"Sant Martí de Provençals",1,"Residencial","18"
2025,2,10,"Sant Martí",73,"la Verneda i la Pau",2,"Aparcament","11"
2025,2,10,"Sant Martí",73,"la Verneda i la Pau",3,"Comercial",".."
2025,2,10,"Sant Martí",73,"la Verneda i la Pau",6,"Solars",".."
2025,2,10,"Sant Martí",73,"la Verneda i la Pau",1,"Residencial","23"
2025,3,1,"Ciutat Vella",1,"el Raval",2,"Aparcament","11"
2025,3,1,"Ciutat Vella",1,"el Raval",3,"Comercial",".."
2025,3,1,"Ciutat Vella",1,"el Raval",8,"Equipaments",".."
2025,3,1,"Ciutat Vella",1,"el Raval",1,"Residencial","59"
2025,3,1,"Ciutat Vella",2,"el Barri Gòtic",3,"Comercial",".."
2025,3,1,"Ciutat Vella",2,"el Barri Gòtic",5,"Turístic",".."
2025,3,1,"Ciutat Vella",2,"el Barri Gòtic",6,"Solars",".."
2025,3,1,"Ciutat Vella",2,"el Barri Gòtic",1,"Residencial","25"
2025,3,1,"Ciutat Vella",3,"la Barceloneta",2,"Aparcament",".."
2025,3,1,"Ciutat Vella",3,"la Barceloneta",5,"Turístic",".."
2025,3,1,"Ciutat Vella",3,"la Barceloneta",1,"Residencial","31"
2025,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2,"Aparcament",".."
2025,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",3,"Comercial","5"
2025,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",4,"Oficina",".."
2025,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",1,"Residencial","44"
2025,3,2,"Eixample",5,"el Fort Pienc",2,"Aparcament","13"
2025,3,2,"Eixample",5,"el Fort Pienc",3,"Comercial",".."
2025,3,2,"Eixample",5,"el Fort Pienc",4,"Oficina",".."
2025,3,2,"Eixample",5,"el Fort Pienc",1,"Residencial","26"
2025,3,2,"Eixample",6,"la Sagrada Família",2,"Aparcament","13"
2025,3,2,"Eixample",6,"la Sagrada Família",3,"Comercial","7"
2025,3,2,"Eixample",6,"la Sagrada Família",8,"Equipaments",".."
2025,3,2,"Eixample",6,"la Sagrada Família",1,"Residencial","44"
2025,3,2,"Eixample",7,"la Dreta de l'Eixample",2,"Aparcament","24"
2025,3,2,"Eixample",7,"la Dreta de l'Eixample",3,"Comercial","15"
2025,3,2,"Eixample",7,"la Dreta de l'Eixample",8,"Equipaments",".."
2025,3,2,"Eixample",7,"la Dreta de l'Eixample",4,"Oficina","6"
2025,3,2,"Eixample",7,"la Dreta de l'Eixample",1,"Residencial","66"
2025,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",2,"Aparcament","9"
2025,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",3,"Comercial","6"
2025,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",4,"Oficina","7"
2025,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1,"Residencial","51"
2025,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample",2,"Aparcament","28"
2025,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample",3,"Comercial","8"
2025,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample",4,"Oficina",".."
2025,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample",1,"Residencial","61"
2025,3,2,"Eixample",10,"Sant Antoni",2,"Aparcament","24"
2025,3,2,"Eixample",10,"Sant Antoni",3,"Comercial",".."
2025,3,2,"Eixample",10,"Sant Antoni",8,"Equipaments",".."
2025,3,2,"Eixample",10,"Sant Antoni",4,"Oficina",".."
2025,3,2,"Eixample",10,"Sant Antoni",1,"Residencial","47"
2025,3,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Aparcament","5"
2025,3,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Comercial","5"
2025,3,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Oficina",".."
2025,3,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Residencial","52"
2025,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2,"Aparcament",".."
2025,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",3,"Comercial",".."
2025,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",6,"Solars",".."
2025,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",9,"No consta",".."
2025,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1,"Residencial",".."
2025,3,3,"Sants-Montjuïc",13,"la Marina de Port",2,"Aparcament","17"
2025,3,3,"Sants-Montjuïc",13,"la Marina de Port",3,"Comercial",".."
2025,3,3,"Sants-Montjuïc",13,"la Marina de Port",1,"Residencial","42"
2025,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla",2,"Aparcament",".."
2025,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla",3,"Comercial",".."
2025,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla",1,"Residencial","11"
2025,3,3,"Sants-Montjuïc",15,"Hostafrancs",2,"Aparcament","9"
2025,3,3,"Sants-Montjuïc",15,"Hostafrancs",3,"Comercial",".."
2025,3,3,"Sants-Montjuïc",15,"Hostafrancs",1,"Residencial","9"
2025,3,3,"Sants-Montjuïc",16,"la Bordeta",2,"Aparcament","5"
2025,3,3,"Sants-Montjuïc",16,"la Bordeta",3,"Comercial",".."
2025,3,3,"Sants-Montjuïc",16,"la Bordeta",1,"Residencial","21"
2025,3,3,"Sants-Montjuïc",17,"Sants - Badal",2,"Aparcament","9"
2025,3,3,"Sants-Montjuïc",17,"Sants - Badal",3,"Comercial",".."
2025,3,3,"Sants-Montjuïc",17,"Sants - Badal",4,"Oficina",".."
2025,3,3,"Sants-Montjuïc",17,"Sants - Badal",1,"Residencial","17"
2025,3,3,"Sants-Montjuïc",18,"Sants",2,"Aparcament","29"
2025,3,3,"Sants-Montjuïc",18,"Sants",3,"Comercial","7"
2025,3,3,"Sants-Montjuïc",18,"Sants",1,"Residencial","37"
2025,3,4,"Les Corts",19,"les Corts",2,"Aparcament","20"
2025,3,4,"Les Corts",19,"les Corts",3,"Comercial","5"
2025,3,4,"Les Corts",19,"les Corts",8,"Equipaments",".."
2025,3,4,"Les Corts",19,"les Corts",4,"Oficina",".."
2025,3,4,"Les Corts",19,"les Corts",1,"Residencial","38"
2025,3,4,"Les Corts",20,"la Maternitat i Sant Ramon",2,"Aparcament","18"
2025,3,4,"Les Corts",20,"la Maternitat i Sant Ramon",3,"Comercial",".."
2025,3,4,"Les Corts",20,"la Maternitat i Sant Ramon",4,"Oficina",".."
2025,3,4,"Les Corts",20,"la Maternitat i Sant Ramon",1,"Residencial","16"
2025,3,4,"Les Corts",21,"Pedralbes",2,"Aparcament","16"
2025,3,4,"Les Corts",21,"Pedralbes",3,"Comercial",".."
2025,3,4,"Les Corts",21,"Pedralbes",4,"Oficina",".."
2025,3,4,"Les Corts",21,"Pedralbes",1,"Residencial","13"
2025,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",6,"Solars",".."
2025,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,"Residencial","6"
2025,3,5,"Sarrià-Sant Gervasi",23,"Sarrià",2,"Aparcament","26"
2025,3,5,"Sarrià-Sant Gervasi",23,"Sarrià",3,"Comercial",".."
2025,3,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Oficina",".."
2025,3,5,"Sarrià-Sant Gervasi",23,"Sarrià",1,"Residencial","24"
2025,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2,"Aparcament","32"
2025,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",3,"Comercial",".."
2025,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",4,"Oficina",".."
2025,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1,"Residencial","18"
2025,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2,"Aparcament","22"
2025,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3,"Comercial",".."
2025,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1,"Residencial","20"
2025,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",2,"Aparcament","33"
2025,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",3,"Comercial","8"
2025,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",8,"Equipaments",".."
2025,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",6,"Solars",".."
2025,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",9,"No consta",".."
2025,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",4,"Oficina","14"
2025,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1,"Residencial","41"
2025,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",2,"Aparcament","21"
2025,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",3,"Comercial","5"
2025,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",1,"Residencial","25"
2025,3,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Aparcament","9"
2025,3,6,"Gràcia",28,"Vallcarca i els Penitents",6,"Solars",".."
2025,3,6,"Gràcia",28,"Vallcarca i els Penitents",1,"Residencial","11"
2025,3,6,"Gràcia",29,"el Coll",2,"Aparcament",".."
2025,3,6,"Gràcia",29,"el Coll",3,"Comercial",".."
2025,3,6,"Gràcia",29,"el Coll",1,"Residencial",".."
2025,3,6,"Gràcia",30,"la Salut",2,"Aparcament","6"
2025,3,6,"Gràcia",30,"la Salut",3,"Comercial","7"
2025,3,6,"Gràcia",30,"la Salut",4,"Oficina",".."
2025,3,6,"Gràcia",30,"la Salut",1,"Residencial","8"
2025,3,6,"Gràcia",31,"la Vila de Gràcia",2,"Aparcament","12"
2025,3,6,"Gràcia",31,"la Vila de Gràcia",3,"Comercial","11"
2025,3,6,"Gràcia",31,"la Vila de Gràcia",9,"No consta",".."
2025,3,6,"Gràcia",31,"la Vila de Gràcia",4,"Oficina",".."
2025,3,6,"Gràcia",31,"la Vila de Gràcia",1,"Residencial","49"
2025,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",2,"Aparcament","19"
2025,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",3,"Comercial","6"
2025,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",4,"Oficina",".."
2025,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",1,"Residencial","38"
2025,3,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Aparcament","5"
2025,3,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Comercial",".."
2025,3,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Residencial","23"
2025,3,7,"Horta-Guinardó",34,"Can Baró",2,"Aparcament",".."
2025,3,7,"Horta-Guinardó",34,"Can Baró",3,"Comercial",".."
2025,3,7,"Horta-Guinardó",34,"Can Baró",1,"Residencial","12"
2025,3,7,"Horta-Guinardó",35,"el Guinardó",2,"Aparcament","13"
2025,3,7,"Horta-Guinardó",35,"el Guinardó",3,"Comercial","10"
2025,3,7,"Horta-Guinardó",35,"el Guinardó",1,"Residencial","39"
2025,3,7,"Horta-Guinardó",36,"la Font d'en Fargues",2,"Aparcament","7"
2025,3,7,"Horta-Guinardó",36,"la Font d'en Fargues",1,"Residencial","6"
2025,3,7,"Horta-Guinardó",37,"el Carmel",2,"Aparcament","11"
2025,3,7,"Horta-Guinardó",37,"el Carmel",3,"Comercial","7"
2025,3,7,"Horta-Guinardó",37,"el Carmel",1,"Residencial","37"
2025,3,7,"Horta-Guinardó",38,"la Teixonera",2,"Aparcament","8"
2025,3,7,"Horta-Guinardó",38,"la Teixonera",3,"Comercial","5"
2025,3,7,"Horta-Guinardó",38,"la Teixonera",6,"Solars",".."
2025,3,7,"Horta-Guinardó",38,"la Teixonera",4,"Oficina",".."
2025,3,7,"Horta-Guinardó",38,"la Teixonera",1,"Residencial","21"
2025,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",2,"Aparcament",".."
2025,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Residencial","10"
2025,3,7,"Horta-Guinardó",40,"Montbau",1,"Residencial",".."
2025,3,7,"Horta-Guinardó",41,"la Vall d'Hebron",2,"Aparcament","10"
2025,3,7,"Horta-Guinardó",41,"la Vall d'Hebron",1,"Residencial",".."
2025,3,7,"Horta-Guinardó",42,"la Clota",2,"Aparcament","7"
2025,3,7,"Horta-Guinardó",42,"la Clota",1,"Residencial",".."
2025,3,7,"Horta-Guinardó",43,"Horta",2,"Aparcament","11"
2025,3,7,"Horta-Guinardó",43,"Horta",3,"Comercial","6"
2025,3,7,"Horta-Guinardó",43,"Horta",1,"Residencial","27"
2025,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,"Aparcament","75"
2025,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",3,"Comercial",".."
2025,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",8,"Equipaments",".."
2025,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,"Residencial","20"
2025,3,8,"Nou Barris",45,"Porta",2,"Aparcament","10"
2025,3,8,"Nou Barris",45,"Porta",3,"Comercial",".."
2025,3,8,"Nou Barris",45,"Porta",1,"Residencial","18"
2025,3,8,"Nou Barris",46,"el Turó de la Peira",2,"Aparcament",".."
2025,3,8,"Nou Barris",46,"el Turó de la Peira",3,"Comercial","5"
2025,3,8,"Nou Barris",46,"el Turó de la Peira",1,"Residencial","13"
2025,3,8,"Nou Barris",48,"la Guineueta",2,"Aparcament",".."
2025,3,8,"Nou Barris",48,"la Guineueta",1,"Residencial","12"
2025,3,8,"Nou Barris",49,"Canyelles",2,"Aparcament",".."
2025,3,8,"Nou Barris",49,"Canyelles",6,"Solars",".."
2025,3,8,"Nou Barris",49,"Canyelles",1,"Residencial","5"
2025,3,8,"Nou Barris",50,"les Roquetes",2,"Aparcament",".."
2025,3,8,"Nou Barris",50,"les Roquetes",3,"Comercial",".."
2025,3,8,"Nou Barris",50,"les Roquetes",1,"Residencial","23"
2025,3,8,"Nou Barris",51,"Verdun",2,"Aparcament",".."
2025,3,8,"Nou Barris",51,"Verdun",3,"Comercial",".."
2025,3,8,"Nou Barris",51,"Verdun",1,"Residencial","19"
2025,3,8,"Nou Barris",52,"la Prosperitat",2,"Aparcament","11"
2025,3,8,"Nou Barris",52,"la Prosperitat",3,"Comercial",".."
2025,3,8,"Nou Barris",52,"la Prosperitat",1,"Residencial","20"
2025,3,8,"Nou Barris",53,"la Trinitat Nova",2,"Aparcament",".."
2025,3,8,"Nou Barris",53,"la Trinitat Nova",1,"Residencial","11"
2025,3,8,"Nou Barris",54,"Torre Baró",1,"Residencial","5"
2025,3,8,"Nou Barris",55,"Ciutat Meridiana",3,"Comercial",".."
2025,3,8,"Nou Barris",55,"Ciutat Meridiana",1,"Residencial","19"
2025,3,8,"Nou Barris",56,"Vallbona",7,"Industrial",".."
2025,3,9,"Sant Andreu",57,"la Trinitat Vella",2,"Aparcament",".."
2025,3,9,"Sant Andreu",57,"la Trinitat Vella",3,"Comercial",".."
2025,3,9,"Sant Andreu",57,"la Trinitat Vella",1,"Residencial","19"
2025,3,9,"Sant Andreu",58,"Baró de Viver",1,"Residencial",".."
2025,3,9,"Sant Andreu",59,"el Bon Pastor",2,"Aparcament",".."
2025,3,9,"Sant Andreu",59,"el Bon Pastor",3,"Comercial",".."
2025,3,9,"Sant Andreu",59,"el Bon Pastor",6,"Solars",".."
2025,3,9,"Sant Andreu",59,"el Bon Pastor",1,"Residencial","16"
2025,3,9,"Sant Andreu",60,"Sant Andreu",2,"Aparcament","43"
2025,3,9,"Sant Andreu",60,"Sant Andreu",3,"Comercial","10"
2025,3,9,"Sant Andreu",60,"Sant Andreu",8,"Equipaments",".."
2025,3,9,"Sant Andreu",60,"Sant Andreu",1,"Residencial","43"
2025,3,9,"Sant Andreu",61,"la Sagrera",2,"Aparcament","15"
